I, [2018-01-02T10:20:41.051105 #8587]  INFO -- : Refreshing Gem list
I, [2018-01-02T10:20:42.309949 #8587]  INFO -- : listening on addr=/home/synerzip/youtube_video_player/shared/sockets/unicorn.sock fd=14
I, [2018-01-02T10:20:42.310104 #8587]  INFO -- : worker=0 spawning...
I, [2018-01-02T10:20:42.312251 #8596]  INFO -- : worker=0 spawned pid=8596
I, [2018-01-02T10:20:42.312443 #8596]  INFO -- : worker=0 ready
I, [2018-01-02T10:20:42.312805 #8587]  INFO -- : worker=1 spawning...
I, [2018-01-02T10:20:42.314361 #8587]  INFO -- : master process ready
I, [2018-01-02T10:20:42.314857 #8599]  INFO -- : worker=1 spawned pid=8599
I, [2018-01-02T10:20:42.315002 #8599]  INFO -- : worker=1 ready
172.25.35.31 - - [02/Jan/2018:11:02:25 +0530] "GET /application.self-eba3cb53a585a0960ade5a8cb94253892706bb20e3f12097a13463b1f12a4528.js?body=1 HTTP/1.0" 200 634 0.0045
172.25.35.31 - - [02/Jan/2018:11:02:25 +0530] "GET /favicon.ico HTTP/1.0" 200 - 0.0009
172.25.35.31 - - [02/Jan/2018:11:02:28 +0530] "GET /auth/google_oauth2 HTTP/1.0" 302 344 0.0038
172.25.35.31 - - [02/Jan/2018:11:02:28 +0530] "GET /auth/google_oauth2 HTTP/1.0" 302 344 0.0049
172.25.35.31 - - [02/Jan/2018:11:02:29 +0530] "GET /auth/google_oauth2/callback?state=51230b7f027495e3bf7f550e167121131974a88e54a8c0e9&code=4/7S0rnVf2ZftDrX9lsEaU8Ly9nKml9QK5mVcdkq_WAkU HTTP/1.0" 302 - 1.0235
172.25.35.31 - - [02/Jan/2018:11:02:29 +0530] "GET /videos HTTP/1.0" 200 - 0.0786
172.25.30.63 - - [02/Jan/2018:11:03:31 +0530] "GET / HTTP/1.0" 200 - 0.0434
172.25.30.63 - - [02/Jan/2018:11:03:31 +0530] "GET /sessions.self-e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855.css?body=1 HTTP/1.0" 200 - 0.0059
172.25.30.63 - - [02/Jan/2018:11:03:31 +0530] "GET /home.self-e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855.css?body=1 HTTP/1.0" 200 - 0.0080
172.25.30.63 - - [02/Jan/2018:11:03:31 +0530] "GET /videos.self-f424a0d80eb31268b2096e7257fe64e9b438f688c839c2979fa765136eccb40e.css?body=1 HTTP/1.0" 200 656 0.0042
172.25.30.63 - - [02/Jan/2018:11:03:31 +0530] "GET /application.self-f0d704deea029cf000697e2c0181ec173a1b474645466ed843eb5ee7bb215794.css?body=1 HTTP/1.0" 200 676 0.0046
172.25.30.63 - - [02/Jan/2018:11:03:31 +0530] "GET /rails-ujs.self-817d9a8cb641f7125060cb18fefada3f35339170767c4e003105f92d4c204e39.js?body=1 HTTP/1.0" 200 25964 0.0049
172.25.30.63 - - [02/Jan/2018:11:03:31 +0530] "GET /turbolinks.self-1d1fddf91adc38ac2045c51f0a3e05ca97d07d24d15a4dcbf705009106489e69.js?body=1 HTTP/1.0" 200 35295 0.0059
172.25.30.63 - - [02/Jan/2018:11:03:31 +0530] "GET /action_cable.self-69fddfcddf4fdef9828648f9330d6ce108b93b82b0b8d3affffc59a114853451.js?body=1 HTTP/1.0" 200 20539 0.0052
172.25.30.63 - - [02/Jan/2018:11:03:31 +0530] "GET /cable.self-8484513823f404ed0c0f039f75243bfdede7af7919dda65f2e66391252443ce9.js?body=1 HTTP/1.0" 200 293 0.0054
172.25.30.63 - - [02/Jan/2018:11:03:31 +0530] "GET /home.self-877aef30ae1b040ab8a3aba4e3e309a11d7f2612f44dde450b5c157aa5f95c05.js?body=1 HTTP/1.0" 200 31 0.0035
172.25.30.63 - - [02/Jan/2018:11:03:31 +0530] "GET /sessions.self-877aef30ae1b040ab8a3aba4e3e309a11d7f2612f44dde450b5c157aa5f95c05.js?body=1 HTTP/1.0" 200 31 0.0045
172.25.30.63 - - [02/Jan/2018:11:03:31 +0530] "GET /videos.self-877aef30ae1b040ab8a3aba4e3e309a11d7f2612f44dde450b5c157aa5f95c05.js?body=1 HTTP/1.0" 200 31 0.0034
172.25.30.63 - - [02/Jan/2018:11:03:31 +0530] "GET /application.self-eba3cb53a585a0960ade5a8cb94253892706bb20e3f12097a13463b1f12a4528.js?body=1 HTTP/1.0" 200 634 0.0055
172.25.30.63 - - [02/Jan/2018:11:03:31 +0530] "GET /favicon.ico HTTP/1.0" 200 - 0.0009
172.25.30.63 - - [02/Jan/2018:11:04:01 +0530] "GET /auth/google_oauth2 HTTP/1.0" 302 344 0.0049
172.25.30.63 - - [02/Jan/2018:11:04:02 +0530] "GET /auth/google_oauth2 HTTP/1.0" 302 344 0.0046
172.25.30.63 - - [02/Jan/2018:11:04:10 +0530] "GET /auth/google_oauth2/callback?state=a7712c4d2d92b13649c519dd9f144d61f249dca6a77e7e64&code=4/d29y0cgBKzBNYIyCuwWgfVkvEI2OM4Glrbji6HJFW_k HTTP/1.0" 302 - 0.9449
172.25.30.63 - - [02/Jan/2018:11:04:11 +0530] "GET /videos HTTP/1.0" 200 - 0.0440
172.25.30.63 - - [02/Jan/2018:11:04:25 +0530] "GET /playvideo?id=15 HTTP/1.0" 200 - 0.0461
172.25.35.31 - - [02/Jan/2018:11:33:32 +0530] "GET / HTTP/1.0" 200 - 0.0507
172.25.35.31 - - [02/Jan/2018:11:33:42 +0530] "GET /signout HTTP/1.0" 302 - 0.0056
172.25.35.31 - - [02/Jan/2018:11:33:42 +0530] "GET / HTTP/1.0" 200 - 0.0350
172.25.35.31 - - [02/Jan/2018:11:33:43 +0530] "GET /auth/google_oauth2 HTTP/1.0" 302 332 0.0047
172.25.35.31 - - [02/Jan/2018:11:33:43 +0530] "GET /auth/google_oauth2 HTTP/1.0" 302 332 0.0050
172.25.35.31 - - [02/Jan/2018:11:33:44 +0530] "GET /auth/google_oauth2/callback?state=21f4de174ed509d08763fea34204054ad4c649939f7532f2&code=4/aPMLAKIsL32fBinVpIgC_pEcFZ3zIE_t67AJ8H9urFs HTTP/1.0" 302 - 0.9122
172.25.35.31 - - [02/Jan/2018:11:33:44 +0530] "GET /videos HTTP/1.0" 200 - 0.0344
172.25.35.31 - - [02/Jan/2018:11:34:25 +0530] "GET / HTTP/1.0" 200 - 0.0528
172.25.35.31 - - [02/Jan/2018:11:34:27 +0530] "GET /auth/google_oauth2 HTTP/1.0" 302 337 0.0053
172.25.35.31 - - [02/Jan/2018:11:34:28 +0530] "GET /auth/google_oauth2 HTTP/1.0" 302 337 0.0047
172.25.35.31 - - [02/Jan/2018:11:43:08 +0530] "GET / HTTP/1.0" 200 - 0.0422
172.25.35.31 - - [02/Jan/2018:11:43:10 +0530] "GET /auth/google_oauth2 HTTP/1.0" 302 337 0.0041
172.25.35.31 - - [02/Jan/2018:11:43:10 +0530] "GET /auth/google_oauth2 HTTP/1.0" 302 337 0.0045
172.25.35.31 - - [02/Jan/2018:11:43:20 +0530] "GET /auth/google_oauth2 HTTP/1.0" 302 337 0.0054
172.25.35.31 - - [02/Jan/2018:11:43:21 +0530] "GET /auth/google_oauth2 HTTP/1.0" 302 337 0.0051
172.25.35.31 - - [02/Jan/2018:11:49:43 +0530] "GET / HTTP/1.0" 200 - 0.0366
172.25.35.31 - - [02/Jan/2018:11:49:43 +0530] "GET /favicon.ico HTTP/1.0" 200 - 0.0035
172.25.35.31 - - [02/Jan/2018:11:49:44 +0530] "GET /auth/google_oauth2 HTTP/1.0" 302 337 0.0059
172.25.35.31 - - [02/Jan/2018:11:49:44 +0530] "GET /auth/google_oauth2 HTTP/1.0" 302 337 0.0048
172.25.35.31 - - [02/Jan/2018:11:50:05 +0530] "GET / HTTP/1.0" 200 - 0.0504
172.25.35.31 - - [02/Jan/2018:11:50:07 +0530] "GET /signout HTTP/1.0" 302 - 0.0056
172.25.35.31 - - [02/Jan/2018:11:50:07 +0530] "GET / HTTP/1.0" 200 - 0.0382
172.25.35.31 - - [02/Jan/2018:11:50:08 +0530] "GET /auth/google_oauth2 HTTP/1.0" 302 332 0.0054
172.25.35.31 - - [02/Jan/2018:11:50:08 +0530] "GET /auth/google_oauth2 HTTP/1.0" 302 332 0.0051
172.25.35.31 - - [02/Jan/2018:11:50:12 +0530] "GET /auth/google_oauth2/callback?state=7dd18547db3c5ebcafc64db00d2b11d3d9647c38ea2a92d4&code=4/Ea0PjbQfQ33dakUlC5QMo9LVvEDdQi8yI8v2jPqdVV8 HTTP/1.0" 302 - 3.5894
172.25.35.31 - - [02/Jan/2018:11:50:12 +0530] "GET /videos HTTP/1.0" 200 - 0.0426
172.25.35.31 - - [02/Jan/2018:11:54:45 +0530] "GET / HTTP/1.0" 200 - 0.0423
172.25.35.31 - - [02/Jan/2018:11:55:44 +0530] "GET / HTTP/1.0" 200 - 0.0365
172.25.35.31 - - [02/Jan/2018:11:59:11 +0530] "GET / HTTP/1.0" 200 - 0.0343
172.25.35.31 - - [02/Jan/2018:11:59:13 +0530] "GET /auth/google_oauth2 HTTP/1.0" 302 337 0.0060
172.25.35.31 - - [02/Jan/2018:11:59:13 +0530] "GET /auth/google_oauth2 HTTP/1.0" 302 337 0.0049
172.25.35.31 - - [02/Jan/2018:11:59:30 +0530] "GET /auth/google_oauth2 HTTP/1.0" 302 337 0.0046
172.25.35.31 - - [02/Jan/2018:12:00:15 +0530] "GET /auth/google_oauth2 HTTP/1.0" 302 337 0.0048
172.25.35.31 - - [02/Jan/2018:12:00:19 +0530] "GET /auth/google_oauth2 HTTP/1.0" 302 337 0.0053
172.25.35.31 - - [02/Jan/2018:12:00:19 +0530] "GET /auth/google_oauth2 HTTP/1.0" 302 337 0.0046
172.25.35.31 - - [02/Jan/2018:12:00:19 +0530] "GET /auth/google_oauth2 HTTP/1.0" 302 337 0.0053
172.25.35.31 - - [02/Jan/2018:12:00:19 +0530] "GET /auth/google_oauth2 HTTP/1.0" 302 337 0.0049
172.25.35.31 - - [02/Jan/2018:12:00:20 +0530] "GET /auth/google_oauth2 HTTP/1.0" 302 337 0.0052
172.25.35.31 - - [02/Jan/2018:12:00:27 +0530] "GET / HTTP/1.0" 200 - 0.0334
172.25.35.31 - - [02/Jan/2018:12:00:36 +0530] "GET / HTTP/1.0" 200 - 0.0339
172.25.35.31 - - [02/Jan/2018:12:00:36 +0530] "GET /home.self-e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855.css?body=1 HTTP/1.0" 200 - 0.0032
172.25.35.31 - - [02/Jan/2018:12:00:36 +0530] "GET /turbolinks.self-1d1fddf91adc38ac2045c51f0a3e05ca97d07d24d15a4dcbf705009106489e69.js?body=1 HTTP/1.0" 200 35295 0.0038
172.25.35.31 - - [02/Jan/2018:12:00:36 +0530] "GET /application.self-f0d704deea029cf000697e2c0181ec173a1b474645466ed843eb5ee7bb215794.css?body=1 HTTP/1.0" 200 676 0.0038
172.25.35.31 - - [02/Jan/2018:12:00:36 +0530] "GET /rails-ujs.self-817d9a8cb641f7125060cb18fefada3f35339170767c4e003105f92d4c204e39.js?body=1 HTTP/1.0" 200 25964 0.0050
172.25.35.31 - - [02/Jan/2018:12:00:36 +0530] "GET /sessions.self-e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855.css?body=1 HTTP/1.0" 200 - 0.0024
172.25.35.31 - - [02/Jan/2018:12:00:36 +0530] "GET /videos.self-f424a0d80eb31268b2096e7257fe64e9b438f688c839c2979fa765136eccb40e.css?body=1 HTTP/1.0" 200 656 0.0033
172.25.35.31 - - [02/Jan/2018:12:00:36 +0530] "GET /cable.self-8484513823f404ed0c0f039f75243bfdede7af7919dda65f2e66391252443ce9.js?body=1 HTTP/1.0" 200 293 0.0037
